Channel 1,Channel 2,Channel 3,Channel 4
6.37908e+06,-0.08,1.07,2.48
6.38996e+06,0.04,0.82,2.49
6.40081e+06,0.94,0.79,2.49
6.41167e+06,1.76,0.58,2.5
6.42252e+06,1.73,0.78,2.5
6.43335e+06,0.89,0.73,2.51
6.44412e+06,0.05,0.75,2.52
6.45536e+06,0.03,0.45,2.53
6.46609e+06,0.86,0.39,2.53
6.47688e+06,1.74,0.13,2.53
6.48731e+06,1.86,0.29,2.54
6.49798e+06,1.12,0.43,2.54
6.50882e+06,0.2,0.51,2.55
6.51926e+06,-0.03,0.26,2.55
6.52991e+06,0.63,0.1,2.55
6.54078e+06,1.59,0.01,2.55
6.55125e+06,1.95,0,2.55
6.56182e+06,1.4,0.35,2.56
6.57269e+06,0.42,0.3,2.56
6.58322e+06,-0.04,0.18,2.56
6.59377e+06,0.41,-0.02,2.56
6.60469e+06,1.39,-0.19,2.56
6.61532e+06,1.95,0.01,2.56
6.62574e+06,1.62,0.03,2.56
6.63659e+06,0.66,0.24,2.56
6.64724e+06,-0.01,0.24,2.57
6.65773e+06,0.21,0.04,2.57
6.66855e+06,1.13,-0.32,2.56
6.67929e+06,1.87,-0.17,2.56
6.68976e+06,1.76,-0.19,2.56
6.7006e+06,0.88,0.15,2.56
6.71135e+06,0.06,0.27,2.57
6.72177e+06,0.04,0.04,2.57
6.73246e+06,0.84,-0.33,2.56
6.74334e+06,1.72,-0.43,2.56
6.7538e+06,1.84,-0.06,2.56
6.76453e+06,1.1,0.22,2.56
6.77538e+06,0.16,0.13,2.56
6.78663e+06,-0.07,0.07,2.56
6.79732e+06,0.62,-0.05,2.56
6.8082e+06,1.55,-0.17,2.56
6.81872e+06,1.83,-0.3,2.56
6.82936e+06,1.2,0.03,2.56
6.8402e+06,0.22,0.32,2.56
6.85068e+06,-0.19,0.05,2.56
6.86125e+06,0.31,0.01,2.56
6.8721e+06,1.27,-0.17,2.56
6.88301e+06,1.76,-0.26,2.56
6.8939e+06,1.29,-0.03,2.56
6.90481e+06,0.3,0.05,2.56
6.91568e+06,-0.28,0.07,2.56
6.92657e+06,0.1,-0.18,2.56
6.93745e+06,1.06,-0.32,2.55
6.94832e+06,1.65,-0.26,2.55
6.95919e+06,1.29,-0.14,2.55
6.9701e+06,0.31,0.04,2.55
6.98095e+06,-0.37,-0.18,2.55
6.99188e+06,-0.11,-0.38,2.55
7.00282e+06,0.82,-0.35,2.55
7.01373e+06,1.5,-0.5,2.54
7.02464e+06,1.25,-0.15,2.54
7.03554e+06,0.29,-0.19,2.54
7.04642e+06,-0.47,-0.03,2.54
7.05732e+06,-0.33,-0.5,2.53
7.06822e+06,0.57,-0.51,2.53
7.0791e+06,1.32,-0.45,2.52
7.09e+06,1.18,-0.47,2.52
7.1009e+06,0.26,-0.29,2.51
7.11181e+06,-0.58,-0.5,2.51
7.12274e+06,-0.55,-0.45,2.5
7.13367e+06,0.3,-0.79,2.5
7.14455e+06,1.11,-0.87,2.49
7.15545e+06,1.08,-0.7,2.48
7.16632e+06,0.21,-0.39,2.47
7.17718e+06,-0.69,-0.57,2.47
7.1881e+06,-0.78,-0.64,2.46
7.19904e+06,0,-0.77,2.45
7.21008e+06,0.87,-0.85,2.44
7.22111e+06,0.94,-0.92,2.43
7.23215e+06,0.11,-0.67,2.42
7.24316e+06,-0.83,-0.7,2.42
7.25421e+06,-0.99,-0.77,2.41
7.26526e+06,-0.23,-1.2,2.39
7.27631e+06,0.66,-1.22,2.38
7.28734e+06,0.77,-1.05,2.37
7.29837e+06,-0.04,-0.99,2.36
7.3094e+06,-1.01,-0.91,2.35
7.32043e+06,-1.2,-1.18,2.33
7.33149e+06,-0.47,-1.34,2.32
7.34252e+06,0.43,-1.31,2.31
7.35355e+06,0.58,-1.43,2.29
7.36457e+06,-0.21,-1.16,2.28
7.37562e+06,-1.19,-1.2,2.27
7.38665e+06,-1.42,-1.36,2.25
7.3977e+06,-0.72,-1.58,2.24
7.40876e+06,0.19,-1.7,2.22
7.41979e+06,0.38,-1.76,2.2
7.43084e+06,-0.38,-1.48,2.18
7.4419e+06,-1.38,-1.48,2.17
7.45296e+06,-1.65,-1.59,2.15
7.46402e+06,-0.97,-1.87,2.13
7.47508e+06,-0.05,-1.69,2.11
7.48613e+06,0.17,-1.71,2.09
7.49716e+06,-0.57,-1.5,2.07
7.50821e+06,-1.57,-1.47,2.06
7.51926e+06,-1.88,-1.61,2.04
7.53031e+06,-1.23,-1.72,2.02
7.54134e+06,-0.3,-1.64,2
7.55237e+06,-0.04,-1.76,1.98
7.56341e+06,-0.75,-1.57,1.97
7.57445e+06,-1.76,-1.4,1.95
7.5855e+06,-2.11,-1.52,1.94
7.59653e+06,-1.48,-1.97,1.91
7.60756e+06,-0.54,-1.94,1.89
7.61861e+06,-0.25,-2.07,1.87
7.62965e+06,-0.93,-1.75,1.85
7.6407e+06,-1.95,-1.43,1.83
7.65175e+06,-2.33,-1.61,1.82
7.66281e+06,-1.73,-1.76,1.8
7.67387e+06,-0.79,-1.66,1.78
7.68493e+06,-0.46,-1.73,1.76
7.69599e+06,-1.11,-1.39,1.74
7.70703e+06,-2.13,-1.46,1.73
7.71809e+06,-2.54,-1.3,1.71
7.72913e+06,-1.97,-1.55,1.69
7.74016e+06,-1.02,-1.97,1.67
7.75121e+06,-0.66,-1.67,1.65
7.76224e+06,-1.28,-1.6,1.64
7.77328e+06,-2.3,-1.67,1.62
7.78433e+06,-2.75,-1.72,1.6
7.79537e+06,-2.21,-1.99,1.58
7.8064e+06,-1.25,-1.9,1.56
7.81744e+06,-0.85,-1.79,1.54
7.8285e+06,-1.44,-1.44,1.52
7.83954e+06,-2.46,-1.43,1.5
7.85058e+06,-2.94,-1.32,1.49
7.86161e+06,-2.43,-1.33,1.47
7.87267e+06,-1.47,-1.55,1.46
7.88371e+06,-1.03,-1.68,1.44
7.89477e+06,-1.59,-1.23,1.42
7.90582e+06,-2.61,-1.23,1.41
7.91686e+06,-3.12,-1.4,1.39
7.92793e+06,-2.63,-1.87,1.37
7.93898e+06,-1.66,-2.03,1.35
7.95004e+06,-1.2,-1.92,1.33
7.9611e+06,-1.72,-1.79,1.31
7.97216e+06,-2.74,-1.72,1.29
7.98321e+06,-3.27,-1.62,1.28
7.99427e+06,-2.81,-1.65,1.26
8.00532e+06,-1.84,-1.91,1.24
8.01639e+06,-1.34,-1.74,1.22
8.02742e+06,-1.84,-1.32,1.2
8.03849e+06,-2.86,-1.16,1.19
8.04955e+06,-3.41,-1.44,1.17
8.06061e+06,-2.97,-1.61,1.16
8.07167e+06,-2,-1.63,1.14
8.08275e+06,-1.47,-1.94,1.12
8.09382e+06,-1.94,-1.75,1.1
8.1049e+06,-2.95,-1.72,1.08
8.11596e+06,-3.52,-1.92,1.06
8.12704e+06,-3.1,-1.96,1.04
8.13812e+06,-2.12,-2.19,1.01
8.1489e+06,-1.58,-1.93,0.99
8.15959e+06,-1.97,-1.91,0.97
8.17067e+06,-2.97,-1.42,0.96
8.1815e+06,-3.6,-1.59,0.94
8.19212e+06,-3.31,-1.68,0.92
8.20316e+06,-2.35,-1.72,0.91
8.21402e+06,-1.68,-1.66,0.89
8.22466e+06,-1.93,-1.57,0.87
8.2357e+06,-2.89,-1.59,0.85
8.24659e+06,-3.63,-1.66,0.84
8.25721e+06,-3.47,-1.94,0.82
8.26823e+06,-2.55,-2.08,0.79
8.27915e+06,-1.78,-2.3,0.77
8.28979e+06,-1.89,-2.1,0.75
8.30078e+06,-2.79,-1.9,0.73
8.3117e+06,-3.62,-1.78,0.71
8.32234e+06,-3.59,-1.91,0.69
8.33327e+06,-2.74,-1.89,0.67
8.34419e+06,-1.88,-1.82,0.65
8.35479e+06,-1.84,-1.76,0.63
8.36567e+06,-2.65,-1.43,0.62
8.37667e+06,-3.55,-1.32,0.6
8.38727e+06,-3.67,-1.5,0.58
8.3981e+06,-2.92,-1.89,0.56
8.40912e+06,-1.98,-2.25,0.54
8.41973e+06,-1.78,-2.11,0.52
8.43055e+06,-2.47,-1.83,0.5
8.44157e+06,-3.43,-1.78,0.48
8.45221e+06,-3.71,-2.03,0.46
8.463e+06,-3.06,-1.97,0.43
8.47402e+06,-2.08,-2.01,0.41
8.48468e+06,-1.72,-2.01,0.39
8.49542e+06,-2.29,-1.57,0.37
8.50646e+06,-3.27,-1.55,0.36
8.51714e+06,-3.69,-1.67,0.34
8.52785e+06,-3.17,-1.74,0.32
8.53889e+06,-2.17,-2.04,0.3
8.54961e+06,-1.66,-1.94,0.28
8.56028e+06,-2.08,-2.02,0.25
8.57131e+06,-3.06,-1.84,0.23
8.58206e+06,-3.62,-2.1,0.21
8.5927e+06,-3.25,-2.27,0.19
8.60374e+06,-2.25,-2.26,0.17
8.61453e+06,-1.61,-2.05,0.14
8.62513e+06,-1.87,-1.93,0.12
8.63616e+06,-2.82,-1.79,0.1
8.64697e+06,-3.5,-1.85,0.08
8.65759e+06,-3.28,-2,0.06
8.66857e+06,-2.33,-2.04,0.04
8.67942e+06,-1.55,-2.3,0.01
8.69004e+06,-1.66,-2.29,-0.01
8.70104e+06,-2.55,-2.09,-0.03
8.71197e+06,-3.33,-2,-0.05
8.72301e+06,-3.24,-2.41,-0.08
8.73408e+06,-2.32,-2.65,-0.11
8.74516e+06,-1.47,-2.37,-0.13
8.75622e+06,-1.51,-2.15,-0.16
8.76728e+06,-2.38,-2.11,-0.18
8.77834e+06,-3.19,-2.14,-0.2
8.78939e+06,-3.11,-2.23,-0.23
8.80045e+06,-2.21,-2.65,-0.26
8.81151e+06,-1.34,-2.44,-0.28
8.82259e+06,-1.35,-2.38,-0.31
8.83366e+06,-2.2,-2.39,-0.34
8.84473e+06,-3.02,-2.41,-0.36
8.85579e+06,-2.97,-2.61,-0.39
8.86686e+06,-2.07,-2.87,-0.42
8.87794e+06,-1.19,-2.78,-0.46
8.88902e+06,-1.17,-2.89,-0.49
8.90008e+06,-2.01,-2.54,-0.52
8.91116e+06,-2.84,-2.65,-0.55
8.92221e+06,-2.81,-2.93,-0.58
8.93327e+06,-1.92,-3.2,-0.61
8.94434e+06,-1.02,-3.46,-0.65
8.95539e+06,-0.98,-3.13,-0.69
8.96646e+06,-1.8,-3.11,-0.72
8.97752e+06,-2.65,-3.25,-0.76
8.98859e+06,-2.64,-3.56,-0.8
8.99967e+06,-1.76,-3.78,-0.84
9.01075e+06,-0.85,-4.09,-0.88
9.02182e+06,-0.78,-3.9,-0.92
9.03291e+06,-1.59,-4.05,-0.97
9.04399e+06,-2.44,-4.01,-1.01
9.05507e+06,-2.45,-4.23,-1.06
9.06614e+06,-1.58,-4.71,-1.11
9.07721e+06,-0.65,-4.86,-1.17
9.08828e+06,-0.57,-5.03,-1.22
9.09935e+06,-1.36,-5.06,-1.28
9.11041e+06,-2.22,-4.93,-1.33
9.12147e+06,-2.25,-5.46,-1.39
9.13255e+06,-1.39,-6.17,-1.46
9.14362e+06,-0.46,-6.3,-1.53
9.1547e+06,-0.34,-6.28,-1.6
9.16579e+06,-1.13,-6.45,-1.67
9.17687e+06,-2,-6.5,-1.74
9.18796e+06,-2.05,-7.12,-1.82
9.19903e+06,-1.2,-7.62,-1.91
9.21011e+06,-0.25,-8.04,-2
9.22118e+06,-0.12,-8.12,-2.09
9.23224e+06,-0.89,-8.16,-2.18
9.24331e+06,-1.77,-8.4,-2.27
9.25437e+06,-1.84,-8.95,-2.37
9.26543e+06,-1,-9.54,-2.47
9.27649e+06,-0.05,-9.43,-2.58
9.28756e+06,0.11,-9.65,-2.68
9.29862e+06,-0.65,-9.57,-2.79
9.3097e+06,-1.54,-9.86,-2.9
9.32079e+06,-1.63,-9.95,-3.01
9.33187e+06,-0.81,-10.26,-3.12
9.34296e+06,0.15,-10.31,-3.24
9.35404e+06,0.33,-9.99,-3.35
9.3651e+06,-0.42,-9.85,-3.45
9.37616e+06,-1.31,-9.27,-3.56
9.38722e+06,-1.43,-9.58,-3.66
9.39808e+06,-0.64,-9.3,-3.76
9.40877e+06,0.31,-9.12,-3.86
9.41976e+06,0.57,-8.62,-3.96
9.43064e+06,-0.11,-8.24,-4.05
9.44141e+06,-1.01,-7.56,-4.12
9.4524e+06,-1.27,-7.11,-4.2
9.46332e+06,-0.57,-6.89,-4.28
9.47412e+06,0.42,-6.58,-4.35
9.48512e+06,0.79,-5.71,-4.41
9.49612e+06,0.2,-5.15,-4.47
9.50716e+06,-0.75,-4.31,-4.52
9.51823e+06,-1.08,-3.95,-4.56
9.52927e+06,-0.43,-3.57,-4.6
9.54024e+06,0.58,-3.15,-4.63
9.55122e+06,1,-2.35,-4.66
9.56221e+06,0.44,-1.75,-4.68
9.57326e+06,-0.52,-1.35,-4.69
9.58434e+06,-0.9,-0.84,-4.7
9.59538e+06,-0.29,-0.33,-4.7
9.60637e+06,0.72,-0.04,-4.7
9.61734e+06,1.18,0.5,-4.7
9.62831e+06,0.67,0.99,-4.68
9.63934e+06,-0.29,1.65,-4.66
9.65037e+06,-0.73,1.72,-4.65
9.66139e+06,-0.18,1.77,-4.63
9.67237e+06,0.84,1.52,-4.61
9.68334e+06,1.36,1.85,-4.59
9.69431e+06,0.89,2.4,-4.56
9.70533e+06,-0.07,2.57,-4.54
9.71638e+06,-0.56,2.67,-4.51
9.72741e+06,-0.07,2.73,-4.47
9.73837e+06,0.94,2.81,-4.44
9.74932e+06,1.51,3.05,-4.41
9.76028e+06,1.1,3.27,-4.38
9.77131e+06,0.14,3.39,-4.34
9.78233e+06,-0.41,3.21,-4.3
9.79337e+06,0.02,3.14,-4.27
9.80434e+06,1.03,3.05,-4.23
9.81529e+06,1.64,3.08,-4.2
9.82623e+06,1.29,3.21,-4.16
9.83727e+06,0.33,3.33,-4.13
9.84828e+06,-0.27,3.2,-4.09
9.85931e+06,0.1,3.16,-4.05
9.87026e+06,1.09,2.91,-4.02
9.88123e+06,1.75,2.94,-3.99
9.89219e+06,1.46,2.98,-3.96
9.90321e+06,0.51,2.98,-3.93
9.91424e+06,-0.14,2.93,-3.9
9.92528e+06,0.16,2.55,-3.87
9.93623e+06,1.13,2.3,-3.85
9.9472e+06,1.84,2.13,-3.82
9.95815e+06,1.61,2.07,-3.8
9.96915e+06,0.68,2.34,-3.77
9.98018e+06,-0.03,2.03,-3.75
9.99123e+06,0.2,1.8,-3.73
1.00022e+07,1.16,1.58,-3.71
1.00131e+07,1.91,1.32,-3.7
1.00241e+07,1.74,1.32,-3.68
1.00351e+07,0.82,1.26,-3.67
1.00462e+07,0.07,1.29,-3.65
1.00572e+07,0.24,1.12,-3.64
1.00682e+07,1.17,0.73,-3.63
1.00791e+07,1.96,0.79,-3.63
1.00901e+07,1.85,0.81,-3.62
1.01011e+07,0.95,0.92,-3.61
1.01121e+07,0.16,0.71,-3.6
1.01232e+07,0.26,0.54,-3.6
1.01341e+07,1.16,0.15,-3.59
1.01451e+07,1.98,0.1,-3.59
1.01561e+07,1.94,0.38,-3.59
1.01671e+07,1.06,0.52,-3.58
1.01781e+07,0.23,0.54,-3.58
1.01892e+07,0.26,0.19,-3.58
1.02002e+07,1.13,-0.2,-3.58
1.02111e+07,1.99,-0.19,-3.58
1.02221e+07,2,-0.06,-3.58
1.0233e+07,1.16,0.12,-3.58
1.02438e+07,0.3,0.44,-3.57
1.02548e+07,0.24,0.07,-3.57
1.02657e+07,1.05,-0.21,-3.58
1.02765e+07,1.94,-0.13,-3.58
1.02875e+07,2.07,0.1,-3.58
1.02984e+07,1.3,0.21,-3.58
1.03091e+07,0.39,0.29,-3.57
1.03201e+07,0.2,0.14,-3.57
1.0331e+07,0.93,-0.1,-3.57
1.03417e+07,1.86,-0.1,-3.57
1.03528e+07,2.12,-0.17,-3.58
1.03637e+07,1.43,0.25,-3.57
1.03744e+07,0.48,0.37,-3.57
1.03854e+07,0.17,0.12,-3.57
1.03963e+07,0.8,0.02,-3.57
1.0407e+07,1.76,-0.27,-3.57
1.0418e+07,2.13,-0.01,-3.57
1.04289e+07,1.54,0.19,-3.57
1.04397e+07,0.57,0.29,-3.57
1.04507e+07,0.13,0.11,-3.56
1.04616e+07,0.67,-0.02,-3.56
1.04724e+07,1.64,-0.1,-3.57
1.04833e+07,2.12,-0.29,-3.57
1.04943e+07,1.63,0.02,-3.57
1.0505e+07,0.66,0.19,-3.56
1.05159e+07,0.11,0.18,-3.56
1.05269e+07,0.54,0.02,-3.56
1.05377e+07,1.5,-0.18,-3.56
1.05486e+07,2.08,-0.1,-3.57
1.05596e+07,1.7,0.03,-3.57
1.05703e+07,0.74,0.3,-3.56
1.05812e+07,0.1,0.14,-3.56
1.05922e+07,0.4,0.02,-3.56
1.0603e+07,1.34,-0.2,-3.56
1.06139e+07,2.02,-0.23,-3.57
1.06249e+07,1.76,-0.03,-3.57
1.0636e+07,0.8,0.3,-3.56
1.0647e+07,0.08,0.16,-3.56
1.0658e+07,0.3,0.02,-3.56
1.06691e+07,1.25,-0.23,-3.57
1.06801e+07,1.97,-0.26,-3.57
1.06912e+07,1.75,-0.03,-3.57
1.07022e+07,0.79,0.1,-3.57
1.07132e+07,0.05,0.15,-3.56
1.07243e+07,0.23,-0.24,-3.57
1.07353e+07,1.17,-0.16,-3.57
1.07464e+07,1.91,-0.23,-3.57
1.07574e+07,1.73,-0.01,-3.57
1.07685e+07,0.79,0.11,-3.57
1.07795e+07,0.01,0.08,-3.57
1.07905e+07,0.16,0.01,-3.57
1.08016e+07,1.08,-0.3,-3.57
1.08126e+07,1.85,-0.1,-3.57
1.08237e+07,1.71,-0.05,-3.57
1.08347e+07,0.78,0.12,-3.57
1.08458e+07,-0.02,0.07,-3.57
1.08568e+07,0.1,0,-3.57
1.08679e+07,1.01,-0.12,-3.57
1.0879e+07,1.8,-0.42,-3.58
1.089e+07,1.68,-0.06,-3.58
1.09011e+07,0.77,0.22,-3.58
1.09121e+07,-0.05,0.19,-3.57
1.09232e+07,0.04,0.02,-3.57
1.09342e+07,0.93,-0.44,-3.58
1.09452e+07,1.74,-0.33,-3.58
1.09563e+07,1.66,-0.14,-3.58
1.09673e+07,0.76,0.1,-3.58
1.09784e+07,-0.07,0.12,-3.58
1.09894e+07,-0.02,-0.17,-3.58
1.10005e+07,0.86,-0.34,-3.58
1.10116e+07,1.69,-0.51,-3.59
1.10226e+07,1.65,-0.17,-3.59
1.10337e+07,0.76,0.24,-3.59
1.10447e+07,-0.09,0.03,-3.59
1.10558e+07,-0.07,-0.16,-3.59
1.10669e+07,0.8,-0.22,-3.59
1.10779e+07,1.65,-0.55,-3.6
1.1089e+07,1.63,-0.17,-3.6
1.11e+07,0.76,-0.13,-3.6
1.11111e+07,-0.1,-0.03,-3.6
1.11222e+07,-0.11,-0.2,-3.6
1.11332e+07,0.75,-0.45,-3.61
1.11443e+07,1.61,-0.62,-3.62
1.11553e+07,1.62,-0.33,-3.62
1.11664e+07,0.77,-0.16,-3.62
1.11774e+07,-0.11,-0.02,-3.62
1.11885e+07,-0.14,-0.21,-3.62
1.11996e+07,0.7,-0.53,-3.63
1.12106e+07,1.58,-0.64,-3.64
1.12217e+07,1.63,-0.28,-3.64
1.12327e+07,0.79,-0.1,-3.64
1.12438e+07,-0.1,-0.1,-3.64
1.12547e+07,-0.17,-0.13,-3.64
1.12656e+07,0.64,-0.29,-3.65
1.12766e+07,1.54,-0.33,-3.65
1.12872e+07,1.67,-0.4,-3.66
1.12981e+07,0.91,-0.08,-3.66
1.13092e+07,-0.02,0.11,-3.66
1.13198e+07,-0.22,-0.21,-3.66
1.13306e+07,0.49,-0.22,-3.66
1.13417e+07,1.45,-0.39,-3.66
1.13523e+07,1.72,-0.14,-3.66
1.13631e+07,1.07,-0.02,-3.66
1.13742e+07,0.1,0,-3.66
1.13848e+07,-0.24,0.04,-3.66
1.13956e+07,0.35,-0.1,-3.66
1.14067e+07,1.35,-0.35,-3.67
1.14174e+07,1.76,-0.38,-3.67
1.14281e+07,1.24,-0.05,-3.67
1.14391e+07,0.25,0.08,-3.67
1.14499e+07,-0.23,0.01,-3.67
1.14606e+07,0.24,-0.14,-3.67
1.14716e+07,1.23,-0.43,-3.68
1.14824e+07,1.79,-0.31,-3.68
1.14931e+07,1.4,-0.18,-3.68
1.15041e+07,0.42,0.1,-3.68
1.15149e+07,-0.18,0.01,-3.68
1.15256e+07,0.15,-0.19,-3.68
1.15366e+07,1.13,-0.3,-3.68
1.15475e+07,1.8,-0.21,-3.69
1.15581e+07,1.56,-0.08,-3.69
1.15692e+07,0.61,0.1,-3.69
1.158e+07,-0.1,0.11,-3.69
1.15907e+07,0.09,0.02,-3.69
1.16017e+07,1.03,-0.21,-3.69
1.16126e+07,1.8,-0.32,-3.69
1.16232e+07,1.7,-0.04,-3.69
1.16342e+07,0.81,0.17,-3.69
1.16451e+07,0.01,0.28,-3.69
1.16558e+07,0.06,-0.1,-3.69
1.16667e+07,0.93,-0.01,-3.69
1.16777e+07,1.8,-0.18,-3.69
1.16883e+07,1.83,-0.03,-3.69
1.16992e+07,1.03,0.08,-3.69
1.17102e+07,0.14,0.35,-3.68
1.17209e+07,0.05,0.22,-3.68
1.17317e+07,0.84,-0.03,-3.68
1.17428e+07,1.77,-0.24,-3.69
1.17538e+07,1.94,0.06,-3.69
1.17648e+07,1.19,0.17,-3.68
1.17759e+07,0.27,0.44,-3.68
1.17869e+07,0.1,0.06,-3.68
1.1798e+07,0.86,-0.15,-3.68
1.1809e+07,1.81,-0.21,-3.68
1.182e+07,2.03,-0.03,-3.68
1.1831e+07,1.31,0.13,-3.68
1.1842e+07,0.37,0.49,-3.68
1.18531e+07,0.16,0.15,-3.68
1.18641e+07,0.89,-0.24,-3.68
1.18751e+07,1.86,-0.22,-3.68
1.18862e+07,2.12,-0.05,-3.68
1.18972e+07,1.43,0.24,-3.68
1.19082e+07,0.48,0.37,-3.67
1.19193e+07,0.22,0.11,-3.67
1.19303e+07,0.93,0.07,-3.67
1.19413e+07,1.91,-0.21,-3.67
1.19524e+07,2.21,0.02,-3.67
1.19634e+07,1.55,0.41,-3.66
1.19744e+07,0.59,0.42,-3.66
1.19855e+07,0.29,0.56,-3.65
1.19965e+07,0.96,0.38,-3.65
1.20076e+07,1.95,0.24,-3.65
1.20186e+07,2.3,0.32,-3.64
1.20296e+07,1.67,0.76,-3.64
1.20406e+07,0.7,0.74,-3.63
1.20517e+07,0.36,0.68,-3.62
1.20627e+07,1,0.4,-3.62
1.20738e+07,2,0.48,-3.61
1.20848e+07,2.38,0.5,-3.61
1.20958e+07,1.78,0.73,-3.6
1.21069e+07,0.81,0.82,-3.59
1.21179e+07,0.43,0.73,-3.58
1.21289e+07,1.04,0.72,-3.57
1.214e+07,2.04,0.47,-3.57
1.2151e+07,2.46,0.49,-3.56
1.2162e+07,1.9,0.92,-3.55
1.21731e+07,0.92,1.18,-3.54
1.21841e+07,0.5,1.01,-3.53
1.21951e+07,1.07,0.94,-3.52
1.22061e+07,2.07,0.73,-3.51
1.22172e+07,2.53,0.79,-3.51
1.22282e+07,2.01,0.83,-3.5
1.22392e+07,1.02,1.02,-3.49
1.22502e+07,0.56,0.98,-3.47
1.22613e+07,1.08,0.75,-3.47
1.22723e+07,2.09,0.43,-3.46
1.22833e+07,2.59,0.54,-3.46
1.22943e+07,2.11,0.68,-3.45
1.23054e+07,1.12,0.84,-3.44
1.23164e+07,0.62,0.65,-3.43
1.23274e+07,1.09,0.41,-3.43
1.23384e+07,2.09,0.12,-3.43
1.23495e+07,2.64,0.22,-3.42
1.23605e+07,2.2,0.57,-3.42
1.23715e+07,1.21,0.43,-3.41
1.23825e+07,0.66,0.57,-3.41
1.23936e+07,1.1,0.19,-3.41
1.24046e+07,2.09,0.03,-3.41
1.24156e+07,2.67,0,-3.41
1.24267e+07,2.27,0.38,-3.4
1.24377e+07,1.29,0.44,-3.4
1.24487e+07,0.7,0.57,-3.39
1.24598e+07,1.09,0.15,-3.39
1.24708e+07,2.08,0.13,-3.39
1.24818e+07,2.69,0.02,-3.39
1.24929e+07,2.33,0.33,-3.38
1.25039e+07,1.35,0.51,-3.38
1.2515e+07,0.72,0.6,-3.37
1.2526e+07,1.07,0.12,-3.37
1.2537e+07,2.05,-0.06,-3.37
1.25481e+07,2.7,0.14,-3.37
1.25591e+07,2.37,0.21,-3.37
1.25702e+07,1.39,0.39,-3.36
1.25812e+07,0.73,0.23,-3.36
1.25922e+07,1.04,0.07,-3.36
1.26033e+07,2.01,-0.18,-3.36
1.26143e+07,2.68,-0.02,-3.36
1.26254e+07,2.39,0.05,-3.36
1.26364e+07,1.42,0.25,-3.35
1.26474e+07,0.73,0.24,-3.35
1.26585e+07,1,0.03,-3.35
1.26695e+07,1.95,-0.1,-3.35
1.26805e+07,2.65,-0.25,-3.36
1.26916e+07,2.39,-0.09,-3.36
1.27026e+07,1.43,0.45,-3.35
1.27137e+07,0.71,0.18,-3.35
1.27247e+07,0.94,0.02,-3.35
1.27358e+07,1.88,-0.33,-3.35
1.27468e+07,2.6,-0.13,-3.35
1.27579e+07,2.37,0.14,-3.35
1.27689e+07,1.42,0.13,-3.35
1.278e+07,0.67,0.3,-3.35
1.2791e+07,0.86,-0.17,-3.35
1.28021e+07,1.79,-0.4,-3.35
1.28131e+07,2.53,-0.14,-3.36
1.28242e+07,2.34,-0.09,-3.36
1.28352e+07,1.39,0.06,-3.36
1.28462e+07,0.62,0.07,-3.35
1.28572e+07,0.76,-0.02,-3.35
1.28683e+07,1.68,-0.35,-3.36
1.28793e+07,2.44,-0.27,-3.36
1.28904e+07,2.29,0.07,-3.36
1.29014e+07,1.35,0.05,-3.36
1.29124e+07,0.55,0.06,-3.36
1.29234e+07,0.65,0.01,-3.36
1.29344e+07,1.54,-0.42,-3.36
1.29455e+07,2.33,-0.28,-3.37
1.29565e+07,2.22,-0.1,-3.37
1.29676e+07,1.3,-0.01,-3.37
1.29786e+07,0.47,0.18,-3.37
1.29897e+07,0.52,-0.09,-3.37
1.30007e+07,1.4,-0.34,-3.37
1.30118e+07,2.21,-0.44,-3.38
1.30228e+07,2.13,-0.26,-3.38
1.30339e+07,1.22,-0.03,-3.38
1.3045e+07,0.36,-0.05,-3.38
1.3056e+07,0.39,-0.27,-3.38
1.30671e+07,1.25,-0.43,-3.39
1.30782e+07,2.07,-0.47,-3.39
1.30892e+07,2.01,-0.23,-3.39
1.31003e+07,1.11,0.05,-3.39
1.31113e+07,0.24,-0.11,-3.4
1.31224e+07,0.24,-0.36,-3.4
1.31334e+07,1.08,-0.58,-3.4
1.31444e+07,1.91,-0.61,-3.41
1.3155e+07,1.91,-0.48,-3.41
1.3166e+07,1.07,-0.25,-3.42
1.3177e+07,0.15,-0.49,-3.42
1.31876e+07,0.03,-0.56,-3.43
1.31985e+07,0.78,-0.89,-3.44
1.32096e+07,1.68,-0.93,-3.45
1.32202e+07,1.82,-0.77,-3.46
1.3231e+07,1.06,-0.78,-3.47
1.32421e+07,0.08,-0.81,-3.47
1.32528e+07,-0.17,-0.75,-3.48
1.32637e+07,0.49,-1.02,-3.49
1.32749e+07,1.44,-1.11,-3.51
1.32862e+07,1.67,-0.99,-3.52
1.32974e+07,0.93,-0.91,-3.53
1.33085e+07,-0.07,-0.91,-3.54
1.33198e+07,-0.33,-0.89,-3.55
1.3331e+07,0.38,-1.03,-3.56
1.33422e+07,1.31,-1.13,-3.57
1.33535e+07,1.48,-0.83,-3.58
1.33647e+07,0.69,-0.86,-3.6
1.33759e+07,-0.29,-0.8,-3.6
1.33871e+07,-0.49,-1.03,-3.62
1.33984e+07,0.26,-1.31,-3.63
1.34095e+07,1.17,-1.39,-3.64
1.34207e+07,1.28,-1.3,-3.66
1.34319e+07,0.45,-0.93,-3.67
1.34432e+07,-0.51,-1.12,-3.68
1.34544e+07,-0.65,-1.33,-3.7
